"BOOK_ID","Senti_S1","Senti_S2","Senti_S3","Senti_E1","Senti_E2","Senti_E3","S_count","Avg_S_len","Flesch","W_count","Noun_Cnt","guten_genre"
"pg6410",116.023534922789,116.362654320988,104.134595959596,114.221485260771,107.923707117256,117.57169462482,9418,11.2906137184116,82.24,106335,752,"Humorous and Wit and Satire"
"pg6474",101.792027417027,92.4391233766234,102.147064545941,109.438963646795,89.9066541606542,109.026584974166,10661,14.4927305130851,76.66,154507,395,"Literary"
"pg6517",96.5238771645022,108.111821219716,100.901154401154,110.900861291486,112.109722222222,111.895721925134,4792,14.4319699499165,42.76,69158,436,"Literary"
"pg6526",107.970560584197,103.301272280146,105.769751082251,110.608898215606,99.0568064144014,99.0137191240132,2131,11.0558423275458,79.6,23560,282,"Literary"
"pg6592",109.687247096338,114.990699404762,112.231855500821,109.859397546898,97.1557250732008,97.2743362831858,4185,21.29486260454,62.21,89119,289,"Literary"
"pg6809",111.494642857143,117.62784679089,111.873220733515,117.612504746715,115.739545997611,114.019881762229,3534,24.9284097340125,57.03,88097,348,"Literary"
"pg681",109.788062384045,102.293111419325,104.336524300442,102.040203116152,96.0488788107836,95.8958697921464,1805,13.9119113573407,76.86,25111,195,"Literary"
"pg6864",108.76815375982,105.747591239779,105.246186353329,97.8023772992127,99.9886559696342,104.204188948307,6388,10.7518785222292,69.52,68683,913,"Detective and Mystery"
"pg6901",106.45240566312,108.699310565977,107.282529884382,115.418618828429,110.131653148895,111.879654099131,4133,15.7232034841519,72.9,64984,489,"Literary"
"pg6954",106.612091901154,107.253442159692,116.84862012987,117.577137887365,118.227355072464,111.900952552738,2922,27.041067761807,65.39,79014,311,"Literary"
"pg7063",107.790683540684,113.603535353535,101.427834281558,114.16520878892,105.733616488333,105.888532191903,11022,13.7885138813283,78.38,151977,862,"Literary"
"pg7085",110.688462000962,111.066720411108,114.983396995162,115.771209633279,113.671361502347,99.6630245705588,1889,21.8253043938592,57.34,41228,173,"Literary"
"pg7119",104.3511002886,106.445270679142,111.638550452983,98.0534674475851,99.9284420289855,102.993493909192,536,31.3283582089552,51.45,16792,128,"Literary"
"pg7171",131.666666666667,100,100,131.666666666667,100,100,2,17,88.57,34,21,"Literary"
"pg7183",111.340909090909,109.066221865191,98.4233162670663,106.941031941032,111.418340280409,105.195286195286,2955,27.5776649746193,45.66,81492,318,"Literary"
"pg726",108.893787967862,118.436329588015,111.071071071071,113.751979251979,106.134021373152,106.615056818182,218,33.0045871559633,57.13,7195,128,"Literary"
"pg730",107.674415437171,111.422256270571,116.745609591354,121.090005355469,117.840728715729,104.530658838878,9193,17.2798868704449,67.83,158854,491,"Literary"
"pg7424",118.315925599824,120.959644874899,120.663442000177,118.079365079365,110.087968815845,115.154320987654,4808,14.5488768718802,74.32,69951,350,"Literary"
"pg766",118.032437046522,103.528830378145,100.423459779392,121.580219007434,107.876553834385,119.68951941778,19591,18.3774182022357,72.8,360032,1237,"Literary"
"pg7757",108.886904761905,108.027554842162,111.643578643579,118.037853619249,115.463850174216,112.147035480859,339,25.3805309734513,61.19,8604,116,"Literary"
"pg7758",112.053764687693,108.618376928236,105.870008116883,114.487694404361,114.755050505051,120.039437963167,445,19.6,73.21,8722,93,"Literary"
"pg7759",113.814971751412,115.503304938789,110.691893424036,120.026036765167,105.884938232499,104.95658008658,324,19.5802469135802,69.96,6344,74,"Literary"
"pg7760",117.099068694463,112.113653542225,100.542980102839,105.391221181919,101.942537621109,106.543458781362,455,22.1846153846154,70.97,10094,80,"Literary"
"pg7761",108.886904761905,106.298395445135,113.442296340024,105.391221181919,101.942537621109,106.543458781362,1481,22.0972316002701,63.22,32726,218,"Literary"
"pg7827",96.4078042328042,98.2162357162357,99.3613256113256,107.150117243867,102.778817999692,113.902961872034,8473,21.3427357488493,66.91,180837,639,"Literary"
"pg7842",110.939728611415,104.9675432362,122.671901709402,105.749040874584,115.891998213427,120.559829059829,1581,16.213156230234,62.61,25633,220,"Literary"
"pg7855",108.775539485767,98.2355224140939,107.983988556663,107.149265208476,105.290555555556,102.471291208791,7584,14.1897415611814,74.22,107615,391,"Literary"
"pg7866",108.680151024811,119.116590272473,102.749084249084,114.792008757526,111.052614379085,119.319047619048,1878,22.7012779552716,12.61,42633,212,"Literary"
"pg786",99.532553134248,101.74294039294,109.98672612528,109.214447683835,106.511463844797,108.293271700051,6036,17.3311795891319,35.14,104611,633,"Literary"
"pg8073",110.621392496392,107.059884559885,123.124085084928,109.694013057649,104.504716981132,117.861430035343,553,15.7703435804702,71.99,8721,124,"Literary"
"pg8087",113.923574894047,121.531435948571,123.758577841911,114.419285864598,106.824877212492,112.157024793388,5664,18.5026483050847,72.9,104799,300,"Literary"
"pg8131",109.348606496862,120.73864258347,114.849559955996,117.670481409843,111.12958084892,111.380014430014,6401,14.4093110451492,75.95,92234,190,"Literary"
"pg8182",112.836105415053,110.566578483245,102.568685807656,103.975877825878,108.778341709376,108.626126126126,1782,19.9046015712682,68.33,35470,131,"Ghost and Horror"
"pg834",110.955727672595,107.932381171018,108.330956034121,96.8390088593577,105.462932900433,104.122085813492,5498,15.9574390687523,70.57,87734,604,"Detective and Mystery"
"pg8383",109.268149178863,118.227362914863,106.004844361987,102.266960208741,105.162411789124,112.456613756614,1447,15.5466482377332,72.8,22496,237,"Literary"
"pg8386",110.848915108624,115.500316163237,114.210478276743,113.886759459676,117.881459149316,110.48444708656,1852,11.792656587473,79.7,21840,537,"Literary"
"pg8396",103.053347059445,108.743993993994,102.216425896201,105.007882882883,104.979588655515,111.393899310566,10067,9.55488228866594,89.48,96189,1033,"Sea and Adventure"
"pg8403",115.123291847042,104.006023909041,102.563333603053,105.390753968254,114.089983833039,109.342973583073,3397,17.6485133941713,71.18,59952,690,"Literary"
"pg8464",118.551239569758,97.2495140913508,117.560648148148,116.08545718757,115.071298464741,104.389380880557,8002,12.1585853536616,81.83,97293,845,"Literary"
"pg8522",109.811507936508,123.855089355089,111.975616324208,110.424763943786,100.007836607837,107.798257617223,6985,16.6914817465999,73.71,116590,529,"Literary"
"pg8549",105.080849141825,97.8413654618474,102.806224989215,112.133999200264,108.492747802026,95.5475494291284,7432,11.948869752422,79.9,88804,484,"Literary"
"pg8569",115.594501718213,106.22399068323,102.646825396825,113.71163304614,109.625238095238,118.304808021303,7082,16.6563117763344,67.49,117960,646,"Literary"
"pg8570",111.379553887671,112.037610229277,117.191677451987,114.455737499216,99.2531179138322,97.0439469320066,4661,20.9403561467496,59.98,97603,525,"Literary"
"pg8596",106.215423465423,108.21145329766,113.191653934301,107.37116764514,105.585586851821,98.09925997426,5394,15.9065628476085,76.15,85800,690,"Literary"
"pg863",109.484617812743,119.645662978996,108.378081120269,118.316549331701,105.049631120054,97.0172413793103,5370,10.7344506517691,80.72,57644,295,"Detective and Mystery"
"pg8671",113.214419475655,116.99181547619,117.311173582515,104.150018244846,108.349436392915,111.960531819227,3701,16.2620913266685,70.57,60186,455,"Literary"
"pg8711",102.5070861678,99.2084944684945,107.925457102672,110.774060044893,96.6629166443981,97.0318727818728,9507,14.6070264015988,76.76,138869,455,"Literary"
"pg8741",110.853512806638,104.684174193433,100.955488621151,110.058600959764,108.676199598613,109.863116572794,1644,14.301703163017,65.96,23512,172,"Literary"
"pg8805",108.011253968254,106.653225806452,100.075605680869,101.574290918553,103.049418604651,104.902210884354,4019,15.8452351331177,75.64,63682,366,"Literary"
"pg8865",107.664310515873,106.107881136951,101.306393769629,106.054518398268,119.648347763348,114.560816498316,3162,9.85009487666034,83.15,31146,235,"Literary"
"pg8883",118.168523711137,123.034648187633,118.757383966245,112.467627401838,112.129903601553,112.821358748778,4188,19.6461318051576,64.54,82278,914,"Literary"
"pg8899",121.060909495489,102.646125116713,97.2230824730825,106.438344818447,109.19891374058,102.736254954609,3420,15.5149122807018,76.96,53061,361,"Love and Romance"
"pg9052",103.928783308195,98.7201795318678,109.181412337662,114.507102929433,110.100318251003,106.026821181316,8618,18.9361800881875,68.44,163192,980,"Literary"
"pg9087",107.650319185645,110.78164160401,110.732660455487,111.807496549344,107.279437229437,114.719047619048,11114,13.4209105632536,78.48,149160,824,"Literary"
"pg9111",109.533060193774,111.807346574994,111.499730965833,117.718658892128,116.453037703038,111.806422743923,4350,20.6983908045977,63.22,90038,435,"Literary"
"pg9189",111.823654565132,113.561085538934,94.9830623306233,102.472982249681,103.446494708995,109.543175021436,7670,20.5737940026076,70.77,157801,712,"Literary"
"pg9259",109.240954715219,117.474516369048,113.379524255813,110.906602975568,104.917233560091,100.550925925926,7985,19.1234815278647,73.41,152701,1063,"Literary"
"pg9305",111.80747030747,117.714335945349,112.690018315018,110.352544560291,104.848495617152,105.845713007105,2758,13.3158085569253,76.56,36725,242,"Literary"
"pg9311",106.497224997225,121.344557504351,116.404570256133,124.364577451534,110.610322217465,111.076223544974,3428,17.4649941656943,73.61,59870,231,"Literary"
"pg9362",108.367454767455,95.9526041666667,107.937728937729,116.377197904976,112.419027941755,105.671897090252,7202,22.7831158011663,60.48,164084,1171,"Literary"
"pg9379",115.189216104709,109.257512382512,113.208635520324,107.761754723619,114.185884640051,112.087848932677,6536,15.0999082007344,72.39,98693,293,"Literary"
"pg9387",104.722898629149,111.792481779824,110.426767676768,105.117370892019,107.004603377843,120.966666666667,434,35.8041474654378,27.87,15539,101,"Literary"
"pg9410",99.554327054327,101.437010582011,97.7957968901846,116.955492424242,105.753492263909,107.175348100673,5466,16.7215514087084,73.61,91400,273,"Literary"
"pg9746",107.853789403085,100,100,107.853789403085,100,100,46,19.3260869565217,71.89,889,24,"Detective and Mystery"
"pg9747",105.488928081521,102.769997739877,102.584138854972,114.087619047619,108.779190716691,124.928300865801,5328,13.3738738738739,74.53,71256,456,"Literary"
"pg9807",113.064426314426,107.352182282738,109.382906894101,110.620068027211,102.272028676791,108.264815933421,5498,13.8499454347035,73.61,76147,349,"Detective and Mystery"
"pg9809",113.751031913823,115.826801517067,112.97689740114,107.331765628062,103.417107583774,111.77942027942,4550,16.9059340659341,73.61,76922,459,"Literary"
"pg9849",111.943676395289,116.091524216524,117.617504409171,106.736111111111,102.48527992278,110.851370851371,6371,14.9296813687019,72.19,95117,386,"Sea and Adventure"
"pg98",99.582560296846,98.3669154228856,108.266233766234,101.210858585859,112.667100694444,104.108072131806,964,18.2417012448133,69.96,17585,203,"Literary"
"pg9926",103.61768521077,110.987528344671,111.289366484057,119.24025974026,113.70386856274,104.552257992399,5882,22.2494049642979,63.16,130871,493,"Literary"
"pg9927",101.248677248677,99.8642457865759,101.475665266106,102.915199207572,112.281176800408,112.661561222167,5780,15.7102076124567,72.5,90805,649,"Sea and Adventure"
"pg9967",103.784722222222,112.411086309524,109.381657848324,116.801091269841,106.419266708901,102.350718065004,5522,11.5816733067729,80.92,63954,429,"Literary"
"pg9993",112.572817460317,112.736209029066,110.374359193438,109.065993715526,106.70170921033,113.320011648325,6095,14.3384741591468,77.16,87393,582,"Literary"
